,feature,importance
239,interevent_time__allweek__day__call__max,0.1448702585680874
240,interevent_time__allweek__day__text__mean,-0.17309936589065378
241,interevent_time__allweek__day__text__skewness,-0.01567495045625558
242,interevent_time__allweek__day__text__kurtosis,0.13518247887234633
243,interevent_time__allweek__day__text__min,0.04037221714541545
244,interevent_time__allweek__night__call__mean,0.12181361119054222
245,interevent_time__allweek__night__call__kurtosis,0.4690204803763078
246,interevent_time__allweek__night__text__mean,0.17708426576058264
247,interevent_time__allweek__night__text__median,-0.019083290800320164
248,interevent_time__allweek__night__text__kurtosis,0.05573273849551429
249,interevent_time__allweek__night__text__max,0.06532777405395193
250,interevent_time__weekday__allday__call__skewness,-0.24173208450308903
251,interevent_time__weekday__allday__call__max,0.09342136539115102
252,interevent_time__weekday__allday__text__mean,0.24970096876639947
253,interevent_time__weekday__allday__text__std,0.18708720115843688
254,interevent_time__weekday__allday__text__skewness,-0.12174732556706942
255,interevent_time__weekday__allday__text__kurtosis,-0.015371412105323614
256,interevent_time__weekday__day__call__mean,-0.09679849973138735
257,interevent_time__weekday__day__call__kurtosis,-0.1372867270638439
258,interevent_time__weekday__day__call__min,0.19679966165901175
259,interevent_time__weekday__day__text__mean,-0.10416950140163517
260,interevent_time__weekday__day__text__kurtosis,0.11271263397113107
261,interevent_time__weekday__day__text__min,-0.05098943374521684
262,interevent_time__weekday__night__call__median,0.12935661533006237
263,interevent_time__weekday__night__call__kurtosis,-0.016834525829604603
264,interevent_time__weekday__night__call__min,0.11071504019810231
265,interevent_time__weekday__night__call__max,0.10766692149778231
266,interevent_time__weekday__night__text__median,-0.07081838528890307
267,interevent_time__weekday__night__text__kurtosis,-0.0713140089485809
268,interevent_time__weekday__night__text__min,0.214032020830158
269,interevent_time__weekday__night__text__max,0.09634760868108255
270,interevent_time__weekend__allday__call__median,-0.05981286202434639
271,interevent_time__weekend__allday__call__skewness,-0.007105834032632207
272,interevent_time__weekend__allday__text__skewness,0.11916715742160774
273,interevent_time__weekend__allday__text__kurtosis,-0.09865832570816818
274,interevent_time__weekend__day__call__mean,0.003434595738632111
275,interevent_time__weekend__day__text__mean,0.016934020523930126
276,interevent_time__weekend__day__text__std,0.03149169922535075
277,interevent_time__weekend__day__text__median,0.09838064667526718
278,interevent_time__weekend__day__text__skewness,-0.03036160137271415
279,interevent_time__weekend__day__text__kurtosis,0.006145191537448299
280,interevent_time__weekend__day__text__min,0.18747246012506286
281,interevent_time__weekend__night__call__std,0.0024437547158177556
282,interevent_time__weekend__night__call__skewness,-0.1750999798117496
283,interevent_time__weekend__night__call__max,0.09993139373201798
284,interevent_time__weekend__night__text__median,0.1077259690819869
285,interevent_time__weekend__night__text__max,0.2285976725162427
286,percent_pareto_interactions__allweek__allday__text,-0.13759723326696802
