,feature,importance
296,percent_pareto_durations__weekday__allday__call,0.0049378110304522565
297,percent_pareto_durations__weekday__day__call,0.16638769646438661
298,percent_pareto_durations__weekday__night__call,-0.01568943458870077
299,percent_pareto_durations__weekend__night__call,0.08254897786035426
300,number_of_interactions__allweek__day__call,0.21530401764909263
301,number_of_interactions__allweek__day__text,0.09214303639555953
302,number_of_interactions__weekday__allday__call,-0.22234035551922327
303,number_of_interactions__weekday__day__call,0.3611462791603064
304,number_of_interactions__weekday__day__text,-0.22303241513702446
305,number_of_interactions__weekday__night__text,0.2860280962321358
306,number_of_interactions__weekend__allday__call,-0.05583649053997471
307,number_of_interactions__weekend__day__call,-0.1468397149049884
308,number_of_interaction_in__allweek__allday__call,0.21809394960112913
309,number_of_interaction_in__allweek__day__text,0.17046920234722732
310,number_of_interaction_in__allweek__night__text,-0.29738001114794704
311,number_of_interaction_in__weekday__allday__text,-0.12687528260560846
312,number_of_interaction_in__weekday__day__call,0.18656096560222243
313,number_of_interaction_in__weekday__day__text,0.11659658058995004
314,number_of_interaction_in__weekday__night__text,-0.02294243006404192
315,number_of_interaction_in__weekend__allday__call,0.16019231882730814
316,number_of_interaction_in__weekend__day__call,0.039836323977357806
317,number_of_interaction_in__weekend__day__text,-0.08545139434775904
318,number_of_interaction_out__allweek__allday__call,0.16612764911074548
319,number_of_interaction_out__allweek__allday__text,0.06862160053588327
320,number_of_interaction_out__allweek__day__call,-0.1223341038568401
321,number_of_interaction_out__allweek__day__text,0.34024900450679973
322,number_of_interaction_out__allweek__night__text,0.03497796022522539
323,number_of_interaction_out__weekday__allday__call,0.2633362642614378
324,number_of_interaction_out__weekday__day__call,0.030904442785408354
325,number_of_interaction_out__weekday__day__text,0.07298403175153387
326,number_of_interaction_out__weekday__night__call,0.023190106896025013
327,number_of_interaction_out__weekend__allday__call,-0.05783577720767148
328,number_of_interaction_out__weekend__day__call,-0.024883523760015288
329,number_of_interaction_out__weekend__night__text,0.1734331228510244
330,number_of_antennas__allweek__allday,-0.0196007244756917
331,number_of_antennas__allweek__day,0.17082970756712285
332,number_of_antennas__allweek__night,0.013428477955092765
333,number_of_antennas__weekday__allday,0.04663271167646572
334,number_of_antennas__weekday__day,0.059089169846117985
335,number_of_antennas__weekday__night,-0.15212174188882496
336,number_of_antennas__weekend__night,0.011281171817308835
337,entropy_of_antennas__allweek__allday,-0.038130305137403564
338,entropy_of_antennas__weekday__day,-0.1346798037052617
339,entropy_of_antennas__weekday__night,-0.15800903534211477
340,entropy_of_antennas__weekend__night,0.17649811417163613
341,percent_at_home__weekday__allday,-0.30787482669646044
342,percent_at_home__weekday__day,0.02318477744644614
343,percent_at_home__weekend__night,-0.0556367767097039
344,radius_of_gyration__allweek__allday,0.15976237776909297
345,radius_of_gyration__allweek__night,0.09842609630587408
346,radius_of_gyration__weekday__day,-0.3186707714603629
347,radius_of_gyration__weekday__night,0.10405909518901581
348,radius_of_gyration__weekend__allday,0.15627518648302158
349,radius_of_gyration__weekend__day,-0.01775648671072386
350,radius_of_gyration__weekend__night,-0.181873827969082
351,frequent_antennas__weekday__day,-0.05664726890015075
352,frequent_antennas__weekday__night,0.1823590862633252
353,frequent_antennas__weekend__day,-0.03372335703875721
354,frequent_antennas__weekend__night,0.2972287761542733
355,churn_rate__std,0.2900064262079887
356,amount_recharges__allweek__allday__median,0.1067210606372091
357,amount_recharges__allweek__allday__skewness,0.17149478122883216
358,amount_recharges__allweek__day__mean,-0.0012072208754102802
359,amount_recharges__allweek__day__std,-0.24998100844522358
360,amount_recharges__allweek__day__skewness,-0.2371695510984103
361,amount_recharges__allweek__day__kurtosis,0.005647728701022976
362,amount_recharges__allweek__day__max,-0.33744441958903265
363,amount_recharges__allweek__night__std,0.15001016507088707
364,amount_recharges__allweek__night__median,0.10739761497098793
365,amount_recharges__allweek__night__min,-0.3201241087218692
366,amount_recharges__weekday__allday__mean,0.11631808316846727
367,amount_recharges__weekday__allday__std,0.05763890094494209
368,amount_recharges__weekday__day__std,-0.2019873016756601
369,amount_recharges__weekday__day__kurtosis,-0.10280533969575063
370,amount_recharges__weekday__night__mean,0.061750778149467736
371,amount_recharges__weekday__night__kurtosis,-0.13245336580739478
372,amount_recharges__weekday__night__min,0.00030084200454126786
373,amount_recharges__weekend__allday__std,0.038222370335726695
374,amount_recharges__weekend__allday__skewness,-0.0208232814704627
375,amount_recharges__weekend__allday__min,-0.019870622865120008
376,amount_recharges__weekend__day__skewness,0.053997060546598995
377,amount_recharges__weekend__day__min,-0.20782303138621286
378,amount_recharges__weekend__night__mean,0.14146183646008326
379,amount_recharges__weekend__night__kurtosis,0.18926886162789727
